manufacturer_sku,manufacturer,type,subtype,description,model,price,created_at,updated_at
84605-01,Poly,Consumable,Accessory,Poly Savi Replacement Headband 84605-01,Poly Savi Replacement Headband 84605-01,$26.60,2026-04-25 02:16:53,2026-04-25 02:16:53
84692-01,Poly,Consumable,Headset,Plantronics CS520 Binaural Wireless Headset,Plantronics CS520 Binaural Wireless Headset,$134.90,2026-04-25 02:16:53,2026-04-25 02:16:53
84692-11,Poly,Consumable,Headset,CS520 with HL10 Lifter,CS520 with HL10 Lifter,,2026-04-25 02:16:53,2026-04-25 02:16:53
84693-11,Poly,Consumable,Headset,Poly CS540 with HL10 Handset Lifter,Poly CS540 with HL10 Handset Lifter,$19.00,2026-04-25 02:16:53,2026-04-25 02:16:53
84693-01,Poly,Consumable,Headset,Poly CS540,Poly CS540,,2026-04-25 02:16:53,2026-04-25 02:16:53
85638-01,Poly,Consumable,Headset,Poly Headset Extension Cable for APD-80 EHS Cable 85638-01,Poly Headset Extension Cable for APD-80 EHS Cable 85638-01,$16.50,2026-04-25 02:16:53,2026-04-25 02:16:53
86179-01,Poly,Consumable,Headset,Poly CS540 Spare Headset,Poly CS540 Spare Headset,$196.95,2026-04-25 02:16:53,2026-04-25 02:16:53
86180-01,Poly,Consumable,Battery,Poly Headset Battery Spare CS540 (Poly 86180-01),Poly Headset Battery Spare CS540 (Poly 86180-01),$57.95,2026-04-25 02:16:53,2026-04-25 02:16:53
86507-01,Poly,Consumable,Headset,Savi W745 Convertible Wireless Headset,Savi W745 Convertible Wireless Headset,,2026-04-25 02:16:53,2026-04-25 02:16:53
86540-01,Poly,Consumable,Accessory,Poly Earloop/Ear Bud Fit Kit CS540,Poly Earloop/Ear Bud Fit Kit CS540,$16.95,2026-04-25 02:16:53,2026-04-25 02:16:53
86658-01,Poly,Consumable,Cable,"Poly USB Cable 86658-01 (Spare Savi Standard Cable Assembly, MicroUSB)","Poly USB Cable 86658-01 (Spare Savi Standard Cable Assembly, MicroUSB)",,2026-04-25 02:16:53,2026-04-25 02:16:53
88283-01,Poly,Consumable,Headset,Poly CS 540-XD,Poly CS 540-XD,,2026-04-25 02:16:53,2026-04-25 02:16:53
88285-01,Poly,Consumable,Headset,Poly CS520-XD,Poly CS520-XD,$265.00,2026-04-25 02:16:53,2026-04-25 02:16:53
88828-01,Poly,Consumable,Headset,Poly EncorePro HW540,Poly EncorePro HW540,$153.95,2026-04-25 02:16:53,2026-04-25 02:16:53
89434-01,Poly,Consumable,Headset,Poly EncorePro HW520,Poly EncorePro HW520,$160.95,2026-04-25 02:16:53,2026-04-25 02:16:53
89433-01,Poly,Consumable,Headset,Poly EncorePro HW510,Poly EncorePro HW510,$109.95,2026-04-25 02:16:53,2026-04-25 02:16:53
92714-01,Poly,Consumable,Bluetooth Adapter,Poly SSP 2714-01 USB Bluetooth Adapter,Poly SSP 2714-01 USB Bluetooth Adapter,,2026-04-25 02:16:53,2026-04-25 02:16:53
APC40,Poly,Consumable,Cable,Plantronics APC-40 Electronic Hookswitch Cable,Plantronics APC-40 Electronic Hookswitch Cable,,2026-04-25 02:16:53,2026-04-25 02:16:53
CS361N,Poly,Consumable,Headset,Poly CS361N SupraPlus Wireless Binaural Headset,Poly CS361N SupraPlus Wireless Binaural Headset,,2026-04-25 02:16:53,2026-04-25 02:16:53
APC41,Poly,Consumable,Accessory,APC-41 EHS Cable for Cisco Phones (CS500/Savi 700 Series),APC-41 EHS Cable for Cisco Phones (CS500/Savi 700 Series),,2026-04-25 02:16:53,2026-04-25 02:16:53
4X90E51405-PRO,Proline Options,Consumable,Network Card,Proline Lenovo 4X90E51405 Compatible USB A 3.0 Male to RJ-45 Female Black Adapter,Proline Lenovo 4X90E51405 Compatible USB A 3.0 Male to RJ-45 Female Black Adapter,,2026-04-25 02:16:53,2026-04-25 02:16:53
DISPORT2HDMIMM6F-PRO,Proline Options,Consumable,Cable,Proline 6ft DisplayPort Male to HDMI Male Black Cable (DISPORT2HDMIMM6F-PRO),Proline 6ft DisplayPort Male to HDMI Male Black Cable (DISPORT2HDMIMM6F-PRO),,2026-04-25 02:16:53,2026-04-25 02:16:53
DVID2DVIDDL6F-PRO,Proline Options,Consumable,Monitor Accessories,Proline 6ft DVI-D Dual Link (24+1 pin) Male to DVI-D Dual Link (24+1 pin) Male Black Cable,Proline 6ft DVI-D Dual Link (24+1 pin) Male to DVI-D Dual Link (24+1 pin) Male Black Cable,,2026-04-25 02:16:53,2026-04-25 02:16:53
RBP-GM40,PSC Inc.,Consumable,Battery,Datalogic RBP-GM40 - barcode reader battery,Datalogic RBP-GM40 - barcode reader battery,$33.00,2026-04-25 02:16:53,2026-04-25 02:16:53
MR-L4MQN-01,Quantum Software,Consumable,Tape,Quantum MR-L4MQN-01 LTO Ultrium 4 Tape Media (800/1600GB),Quantum MR-L4MQN-01 LTO Ultrium 4 Tape Media (800/1600GB),,2026-04-25 02:16:53,2026-04-25 02:16:53
MR-L6MQN-BL,Quantum Software,Consumable,Tape,Quantum MR-L6MQN-BL LTO Ultrium-6 Data Cartridge (2.5TB/6.25TB),Quantum MR-L6MQN-BL LTO Ultrium-6 Data Cartridge (2.5TB/6.25TB),$25.99,2026-04-25 02:16:53,2026-04-25 02:16:53
MR-LUCQN-01,Quantum Software,Consumable,Tape,Quantum Ultrium Universal Cleaning Cartridge for LTO MR-LUCQN-01,Quantum Ultrium Universal Cleaning Cartridge for LTO MR-LUCQN-01,$42.99,2026-04-25 02:16:53,2026-04-25 02:16:53
RAM-D-246U,RAM Mount,Consumable,Mounting Hardware,RAM® 100x100mm VESA Plate with Ball - D Size,RAM® 100x100mm VESA Plate with Ball - D Size,$40.99,2026-04-25 02:16:53,2026-04-25 02:16:53
RAM-GDS-DOCK-SAM80CPU,RAM Mount,Consumable,Accessory,"GDS® Tough-Dock™ with USB Type-C for Samsung Tab A7 Lite 8.7""","GDS® Tough-Dock™ with USB Type-C for Samsung Tab A7 Lite 8.7""",$143.49,2026-04-25 02:16:53,2026-04-25 02:16:53
RAM-GDS-SKIN-SAM75-NG,RAM Mount,Consumable,Carrying Case,IntelliSkin® Next Gen for Samsung Tab A7 10.4,IntelliSkin® Next Gen for Samsung Tab A7 10.4,$99.99,2026-04-25 02:16:53,2026-04-25 02:16:53
RAM-GDS-SKIN-SAM80-NG,RAM Mount,Consumable,Carrying Case,"IntelliSkin® Next Gen for Samsung Tab A7 Lite 8.7""","IntelliSkin® Next Gen for Samsung Tab A7 Lite 8.7""",,2026-04-25 02:16:53,2026-04-25 02:16:53
REMARK2,reMarkable,Computer,Tablet,reMarkable 2,reMarkable 2,,2026-04-25 02:16:53,2026-04-25 02:16:53
402448,Ricoh,Consumable,Watch,Ricoh 402448 Type 165 Black PhotoConductor Unit,Ricoh 402448 Type 165 Black PhotoConductor Unit,$137.57,2026-04-25 02:16:53,2026-04-25 02:16:53
RDR-80581AKU,RF IDeas,Consumable,Card Reader,RF-Ideas pcProx Plus RDR-80581AKU,RF-Ideas pcProx Plus RDR-80581AKU,$95.99,2026-04-25 02:16:53,2026-04-25 02:16:53
402524,Ricoh,Consumable,Watch,Ricoh 402524 Black Photoconductor Unit Type 125,Ricoh 402524 Black Photoconductor Unit Type 125,$95.49,2026-04-25 02:16:53,2026-04-25 02:16:53
402528,Ricoh,Consumable,Watch,"Ricoh Fuser Unit, Type 155 (402528)","Ricoh Fuser Unit, Type 155 (402528)",$263.58,2026-04-25 02:16:53,2026-04-25 02:16:53
CG01000-524801,Ricoh,Consumable,Printer Supplies,"Ricoh ScanAid Cleaning & Consumables Kit for fi-6130/Z, fi-6230/Z, fi-6140/Z, and fi-6240/Z","Ricoh ScanAid Cleaning & Consumables Kit for fi-6130/Z, fi-6230/Z, fi-6140/Z, and fi-6240/Z",$87.54,2026-04-25 02:16:53,2026-04-25 02:16:53
PA03795-B005,Ricoh,PeripheralDevice,Scanner,Ricoh fi-800R,Ricoh fi-800R,$660.99,2026-04-25 02:16:53,2026-04-25 02:16:53
PA03811-B035,Ricoh,PeripheralDevice,Scanner,Ricoh SP-1130Ne,Ricoh SP-1130Ne,$369.99,2026-04-25 02:16:53,2026-04-25 02:16:53
RBK-HDD-4TB-B,Rubrik,Consumable,Hard Drive,"r6000 Series, 4TB SATA HDD, 3.5""","r6000 Series, 4TB SATA HDD, 3.5""","$2,880.00",2026-04-25 02:16:53,2026-04-25 02:16:53
DS-WSPD,Sabrent,Consumable,Dock,Sabrent USB Type-C Dual 4K Universal Docking Station with USB C Power Delivery (DS-WSPD),Sabrent USB Type-C Dual 4K Universal Docking Station with USB C Power Delivery (DS-WSPD),$149.99,2026-04-25 02:16:53,2026-04-25 02:16:53
BE43C-H,Samsung,Consumable,Display,Samsung BE43C-H,Samsung BE43C-H,$429.99,2026-04-25 02:16:53,2026-04-25 02:16:53
BE43T-H,Samsung,Consumable,Display,"Samsung BE43T-H BET-H Series 43"" Crystal UHD 4K Pro TV","Samsung BE43T-H BET-H Series 43"" Crystal UHD 4K Pro TV",$462.00,2026-04-25 02:16:53,2026-04-25 02:16:53
BE43D-H,Samsung,PeripheralDevice,Monitor,"Samsung BE43D-H BED-H Series 43"" 4K Commercial TV","Samsung BE43D-H BED-H Series 43"" 4K Commercial TV",$315.00,2026-04-25 02:16:53,2026-04-25 02:16:53
BE50C-H,Samsung,Consumable,Display,Samsung BE50C-H 50-Inch BEC Series Commercial TV - Crystal 4K UHD,Samsung BE50C-H 50-Inch BEC Series Commercial TV - Crystal 4K UHD,$571.39,2026-04-25 02:16:53,2026-04-25 02:16:53
BE55C-H,Samsung,Consumable,Display,"Samsung BE55C-H 55"" Class BEC-H Series LED-backlit LCD TV - Crystal UHD 4K","Samsung BE55C-H 55"" Class BEC-H Series LED-backlit LCD TV - Crystal UHD 4K",$589.79,2026-04-25 02:16:53,2026-04-25 02:16:53
BE55T-H,Samsung,Consumable,Display,"Samsung BE55T-H 55"" BET-H Series Crystal UHD 4K Pro TV","Samsung BE55T-H 55"" BET-H Series Crystal UHD 4K Pro TV",,2026-04-25 02:16:53,2026-04-25 02:16:53
BE65C-H,Samsung,Consumable,Display,"Samsung BE65C-H - 65"" Diagonal Class BEC-H Series LED-backlit LCD TV - Crystal UHD - digital signage - Smart TV - Tizen OS - 4K UHD (2160p) 3840 x 2160 - HDR - titan gray","Samsung BE65C-H - 65"" Diagonal Class BEC-H Series LED-backlit LCD TV - Crystal UHD - digital signage - Smart TV - Tizen OS - 4K UHD (2160p) 3840 x 2160 - HDR - titan gray",$786.99,2026-04-25 02:16:53,2026-04-25 02:16:53
DM48D,Samsung,Consumable,Display,"Samsung DM48D 48"" DM-D Series Slim Direct-Lit LED Display","Samsung DM48D 48"" DM-D Series Slim Direct-Lit LED Display",,2026-04-25 02:16:53,2026-04-25 02:16:53
C27H800FCN,Samsung,PeripheralDevice,Monitor,Samsung CH800 Series C27H800FCN,Samsung CH800 Series C27H800FCN,,2026-04-25 02:16:53,2026-04-25 02:16:53
DM48E,Samsung,Consumable,Display,"Samsung DM48E - DM-E Series 48"" Slim Direct-Lit LED Display","Samsung DM48E - DM-E Series 48"" Slim Direct-Lit LED Display",,2026-04-25 02:16:53,2026-04-25 02:16:53
F22T374FWN,Samsung,Consumable,Display,Samsung T37F Series F22T374FWN,Samsung T37F Series F22T374FWN,,2026-04-25 02:16:53,2026-04-25 02:16:53
F22T452FQN,Samsung,Consumable,Display,Samsung FT45 Series 22 inch 1080p 75Hz IPS Monitor F22T452FQN,Samsung FT45 Series 22 inch 1080p 75Hz IPS Monitor F22T452FQN,,2026-04-25 02:16:53,2026-04-25 02:16:53
HG32NJ690WFXZA,Samsung,Consumable,Display,"Samsung HQ50A/NJ690W HG32NJ690WF 32"" Smart LED-LCD TV","Samsung HQ50A/NJ690W HG32NJ690WF 32"" Smart LED-LCD TV",$392.98,2026-04-25 02:16:53,2026-04-25 02:16:53
HG55NJ690UFXZA,Samsung,PeripheralDevice,Monitor,"Samsung HG55NJ690UF 55"" 4K UHD Smart Hospitality TV (HJ690U Series)","Samsung HG55NJ690UF 55"" 4K UHD Smart Hospitality TV (HJ690U Series)",,2026-04-25 02:16:53,2026-04-25 02:16:53
LU28E85KRS/GO,Samsung,Consumable,Display,"Samsung U28E850R - UE850 Series 28"" 4K UHD Monitor","Samsung U28E850R - UE850 Series 28"" 4K UHD Monitor",,2026-04-25 02:16:53,2026-04-25 02:16:53
MUF-128BA/AM,Samsung,Consumable,Flash Drive,Samsung USB 3.0 Flash Drive BAR 128GB,Samsung USB 3.0 Flash Drive BAR 128GB,,2026-04-25 02:16:53,2026-04-25 02:16:53
MUF-64BA/AM,Samsung,Consumable,Flash Drive,Samsung USB 3.0 Flash Drive BAR 64GB (MUF-64BA/AM),Samsung USB 3.0 Flash Drive BAR 64GB (MUF-64BA/AM),$24.99,2026-04-25 02:16:53,2026-04-25 02:16:53
MU-PA1T0B/AM,Samsung,Consumable,Hard Drive,Samsung Portable SSD T5 1TB (MU-PA1T0B/AM),Samsung Portable SSD T5 1TB (MU-PA1T0B/AM),,2026-04-25 02:16:53,2026-04-25 02:16:53
MU-PA2T0B/AM,Samsung,Consumable,Hard Drive,Samsung Portable SSD T5 MU-PA2T0B/AM - 2TB,Samsung Portable SSD T5 MU-PA2T0B/AM - 2TB,$249.25,2026-04-25 02:16:53,2026-04-25 02:16:53
MU-PC1T0T/AM,Samsung,Consumable,SSD,Samsung Portable SSD T7 1TB USB 3.2 Gen 2 (Gray),Samsung Portable SSD T7 1TB USB 3.2 Gen 2 (Gray),$274.99,2026-04-25 02:16:53,2026-04-25 02:16:53
MU-PC2T0T/AM,Samsung,Consumable,SSD,Samsung T7 Portable SSD USB 3.2 2TB (Titan Gray),Samsung T7 Portable SSD USB 3.2 2TB (Titan Gray),$549.99,2026-04-25 02:16:53,2026-04-25 02:16:53
MU-PT1T0B/AM,Samsung,Consumable,Hard Drive,Samsung Portable SSD T3 1TB,Samsung Portable SSD T3 1TB,,2026-04-25 02:16:53,2026-04-25 02:16:53
MU-PT2T0B/AM,Samsung,Consumable,Hard Drive,Samsung Portable SSD T3 2TB,Samsung Portable SSD T3 2TB,,2026-04-25 02:16:53,2026-04-25 02:16:53
MZ-75E1T0B/AM,Samsung,Consumable,Hard Drive,Samsung 850 EVO 1TB SATA 2.5-inch SSD (MZ-75E1T0B/AM),Samsung 850 EVO 1TB SATA 2.5-inch SSD (MZ-75E1T0B/AM),$319.00,2026-04-25 02:16:53,2026-04-25 02:16:53
MZ-76E2T0E,Samsung,Consumable,SSD,Samsung 860 EVO 2TB 2.5 SATA III,Samsung 860 EVO 2TB 2.5 SATA III,,2026-04-25 02:16:53,2026-04-25 02:16:53
MZ-76P256E,Samsung,Consumable,SSD,Samsung 860 PRO 256GB 2.5 SATA III SSD,Samsung 860 PRO 256GB 2.5 SATA III SSD,,2026-04-25 02:16:53,2026-04-25 02:16:53
MZ-76E960E,Samsung,Consumable,SSD,"Samsung 860 DCT Series 960GB SATA 2.5"" SSD","Samsung 860 DCT Series 960GB SATA 2.5"" SSD",,2026-04-25 02:16:53,2026-04-25 02:16:53
MZ-76E500E,Samsung,Consumable,SSD,Samsung 860 EVO MZ-76E500E 500GB,Samsung 860 EVO MZ-76E500E 500GB,$89.99,2026-04-25 02:16:53,2026-04-25 02:16:53
MZ-77E500E,Samsung,Consumable,SSD,Samsung 870 EVO MZ-77E500E 500GB,Samsung 870 EVO MZ-77E500E 500GB,$129.99,2026-04-25 02:16:53,2026-04-25 02:16:53
MZ-77Q2T0B/AM,Samsung,Consumable,SSD,"Samsung 870 QVO SATA III 2.5"" SSD 2TB","Samsung 870 QVO SATA III 2.5"" SSD 2TB",,2026-04-25 02:16:53,2026-04-25 02:16:53
MZ-77E1T0E,Samsung,Consumable,SSD,Samsung 870 EVO 1TB,Samsung 870 EVO 1TB,,2026-04-25 02:16:53,2026-04-25 02:16:53
MZ-7KE1T0BW,Samsung,Consumable,Hard Drive,"Samsung 850 PRO 1TB 2.5"" SATA III SSD (MZ-7KE1T0BW)","Samsung 850 PRO 1TB 2.5"" SATA III SSD (MZ-7KE1T0BW)",$657.98,2026-04-25 02:16:53,2026-04-25 02:16:53
MZ-7KE256BW,Samsung,Consumable,Hard Drive,Samsung 850 PRO 256GB 2.5-Inch SATA III SSD,Samsung 850 PRO 256GB 2.5-Inch SATA III SSD,,2026-04-25 02:16:53,2026-04-25 02:16:53
MZ-7KE512BW,Samsung,Consumable,Hard Drive,"Samsung 850 PRO 512GB 2.5"" SATA III SSD","Samsung 850 PRO 512GB 2.5"" SATA III SSD",,2026-04-25 02:16:53,2026-04-25 02:16:53
MZ-V7P512E,Samsung,Consumable,Hard Drive,Samsung 970 PRO 512GB NVMe M.2 SSD MZ-V7P512E,Samsung 970 PRO 512GB NVMe M.2 SSD MZ-V7P512E,$189.96,2026-04-25 02:16:53,2026-04-25 02:16:53
MZ-7LH960NE,Samsung,Consumable,SSD,Samsung 883 DCT MZ-7LH960NE,Samsung 883 DCT MZ-7LH960NE,,2026-04-25 02:16:53,2026-04-25 02:16:53
MZ-V7S1T0B/AM,Samsung,Consumable,SSD,Samsung 970 EVO Plus 1TB NVMe M.2 Internal SSD,Samsung 970 EVO Plus 1TB NVMe M.2 Internal SSD,,2026-04-25 02:16:53,2026-04-25 02:16:53
MZ-V7S500B/AM,Samsung,Consumable,Hard Drive,Samsung 970 EVO Plus 500GB NVMe M.2 SSD (MZ-V7S500B/AM),Samsung 970 EVO Plus 500GB NVMe M.2 SSD (MZ-V7S500B/AM),$199.99,2026-04-25 02:16:53,2026-04-25 02:16:53
MZ-V7S2T0B/AM,Samsung,Consumable,SSD,Samsung 970 EVO Plus 2TB MZ-V7S2T0B/AM,Samsung 970 EVO Plus 2TB MZ-V7S2T0B/AM,$149.99,2026-04-25 02:16:53,2026-04-25 02:16:53
MZ-V8P2T0B/AM,Samsung,Consumable,SSD,Samsung 980 PRO PCIe 4.0 NVMe SSD 2TB,Samsung 980 PRO PCIe 4.0 NVMe SSD 2TB,$129.99,2026-04-25 02:16:53,2026-04-25 02:16:53
MZ-V8V1T0B/AM,Samsung,Consumable,SSD,Samsung 980 PCIe 3.0 NVMe 1TB (MZ-V8V1T0B/AM),Samsung 980 PCIe 3.0 NVMe 1TB (MZ-V8V1T0B/AM),$139.99,2026-04-25 02:16:53,2026-04-25 02:16:53
MZ-V9P1T0B/AM,Samsung,Consumable,SSD,Samsung 990 PRO PCIe 4.0 NVMe SSD 1TB,Samsung 990 PRO PCIe 4.0 NVMe SSD 1TB,$319.99,2026-04-25 02:16:53,2026-04-25 02:16:53
MZ-V8V500B/AM,Samsung,Consumable,SSD,Samsung 980 PCIe 3.0 NVMe 500GB,Samsung 980 PCIe 3.0 NVMe 500GB,$79.99,2026-04-25 02:16:53,2026-04-25 02:16:53
PM49H,Samsung,Consumable,Display,"Samsung PM49H 49"" Class Full HD Commercial Smart LED TV","Samsung PM49H 49"" Class Full HD Commercial Smart LED TV",$259.00,2026-04-25 02:16:53,2026-04-25 02:16:53
QE43T,Samsung,PeripheralDevice,Monitor,Samsung QE43T 43-inch Direct-Lit 4K Crystal UHD LED Display,Samsung QE43T 43-inch Direct-Lit 4K Crystal UHD LED Display,$630.00,2026-04-25 02:16:53,2026-04-25 02:16:53
QM55H,Samsung,PeripheralDevice,Monitor,"Samsung QM55H QM-H Series 55"" LED Display","Samsung QM55H QM-H Series 55"" LED Display",,2026-04-25 02:16:53,2026-04-25 02:16:53
QM65H,Samsung,PeripheralDevice,Monitor,Samsung QM65H 65-Inch UHD Commercial Smart LED Display,Samsung QM65H 65-Inch UHD Commercial Smart LED Display,,2026-04-25 02:16:53,2026-04-25 02:16:53
RM48D,Samsung,Consumable,Display,"Samsung RM48D 48"" Full HD SMART Signage TV","Samsung RM48D 48"" Full HD SMART Signage TV",,2026-04-25 02:16:53,2026-04-25 02:16:53
S32A600UUN,Samsung,PeripheralDevice,Monitor,"Samsung S32A600UUN S60UA Series - 32"" QHD LED Monitor with HDR10","Samsung S32A600UUN S60UA Series - 32"" QHD LED Monitor with HDR10",$551.29,2026-04-25 02:16:53,2026-04-25 02:16:53
S22E450D,Samsung,Consumable,Display,"Samsung SE450 Series S22E450D 21.5"" LED Monitor - Full HD (1920 x 1080)","Samsung SE450 Series S22E450D 21.5"" LED Monitor - Full HD (1920 x 1080)",,2026-04-25 02:16:53,2026-04-25 02:16:53
S34J550WQN,Samsung,Consumable,Display,Samsung S34J550WQN - SJ55W Series,Samsung S34J550WQN - SJ55W Series,,2026-04-25 02:16:53,2026-04-25 02:16:53
SM-T227UZAAVZW,Samsung,MobileDevice,Tablet,"Samsung Galaxy Tab A7 Lite SM-T227U - 8.7"" 32GB (Verizon)","Samsung Galaxy Tab A7 Lite SM-T227U - 8.7"" 32GB (Verizon)",$157.66,2026-04-25 02:16:53,2026-04-25 02:16:53
SM-T220NZAAXAR,Samsung,MobileDevice,Tablet,"Samsung Galaxy Tab A7 Lite 8.7"" 32GB Dark Gray (Wi-Fi) SM-T220NZAAXAR","Samsung Galaxy Tab A7 Lite 8.7"" 32GB Dark Gray (Wi-Fi) SM-T220NZAAXAR",$134.99,2026-04-25 02:16:53,2026-04-25 02:16:53
SM-X518UZAAVZW,Samsung,Computer,Tablet,"Galaxy Tab S9 FE 5G, 128GB, Gray (Verizon)","Galaxy Tab S9 FE 5G, 128GB, Gray (Verizon)",$472.49,2026-04-25 02:16:53,2026-04-25 02:16:53
SM-T290NZKAXAR,Samsung,MobileDevice,Tablet,"Samsung Galaxy Tab A 8.0"" (2019) 32GB Black Wi-Fi","Samsung Galaxy Tab A 8.0"" (2019) 32GB Black Wi-Fi",,2026-04-25 02:16:53,2026-04-25 02:16:53
SM-X218UZAAVZW,Samsung,Computer,Tablet,"Samsung Galaxy Tab A9+ - tablet - Android 14 - 64 GB - 11"" - 3G, 4G, 5G - Verizon","Samsung Galaxy Tab A9+ - tablet - Android 14 - 64 GB - 11"" - 3G, 4G, 5G - Verizon",$269.99,2026-04-25 02:16:53,2026-04-25 02:16:53
SM-X710NZAAXAR,Samsung,MobileDevice,Tablet,"Samsung Galaxy Tab S9 11"" 128GB Wi-Fi Tablet Graphite","Samsung Galaxy Tab S9 11"" 128GB Wi-Fi Tablet Graphite",$699.99,2026-04-25 02:16:53,2026-04-25 02:16:53
SM-X910NZAEXAR,Samsung,Computer,Tablet,"Samsung Galaxy Tab S9 Ultra 14.6"" 512GB Wi-Fi Graphite SM-X910NZAEXAR","Samsung Galaxy Tab S9 Ultra 14.6"" 512GB Wi-Fi Graphite SM-X910NZAEXAR","$1,055.99",2026-04-25 02:16:53,2026-04-25 02:16:53
U28R550UQN,Samsung,Consumable,Display,Samsung UR550 Series U28R550UQN,Samsung UR550 Series U28R550UQN,,2026-04-25 02:16:53,2026-04-25 02:16:53
UN40N5200AFXZA,Samsung,Consumable,Display,"Samsung 40"" Class N5200 Smart Full HD TV (2019) UN40N5200AFXZA","Samsung 40"" Class N5200 Smart Full HD TV (2019) UN40N5200AFXZA",$249.95,2026-04-25 02:16:53,2026-04-25 02:16:53
UN55NU6900FXZA,Samsung,Consumable,Display,"Samsung 55"" Class NU6900 Smart 4K UHD TV (2018) UN55NU6900FXZA","Samsung 55"" Class NU6900 Smart 4K UHD TV (2018) UN55NU6900FXZA",,2026-04-25 02:16:53,2026-04-25 02:16:53
UN65NU6900FXZA,Samsung,Consumable,Display,"Samsung NU6900 Series 65"" Class HDR UHD Smart LED TV","Samsung NU6900 Series 65"" Class HDR UHD Smart LED TV",,2026-04-25 02:16:53,2026-04-25 02:16:53
BE550G,Schneider Electric,Consumable,UPS,"APC Back-UPS ES 550VA, 120V, 8 NEMA outlets (4 surge)","APC Back-UPS ES 550VA, 120V, 8 NEMA outlets (4 surge)",,2026-04-25 02:16:53,2026-04-25 02:16:53
BN450M-CA,Schneider Electric,Consumable,UPS,APC by Schneider Electric Back-UPS 450VA UPS BN450M-CA,APC by Schneider Electric Back-UPS 450VA UPS BN450M-CA,$71.81,2026-04-25 02:16:53,2026-04-25 02:16:53
BR1500G,Schneider Electric,Consumable,UPS,APC Back-UPS Pro 1500VA/865W Tower 120V 10x NEMA 5-15R outlets,APC Back-UPS Pro 1500VA/865W Tower 120V 10x NEMA 5-15R outlets,$511.29,2026-04-25 02:16:53,2026-04-25 02:16:53
SMC1500-2UC,Schneider Electric,PeripheralDevice,UPS,"APC Smart-UPS C, Line Interactive, 1440VA, Rackmount 2U, 120V, 6x NEMA 5-15R outlets, SmartConnect port, USB and Serial communication, AVR, Graphic LCD","APC Smart-UPS C, Line Interactive, 1440VA, Rackmount 2U, 120V, 6x NEMA 5-15R outlets, SmartConnect port, USB and Serial communication, AVR, Graphic LCD",$1555.40,2026-04-25 02:16:53,2026-04-25 02:16:53
ST10000VN0008,Seagate,Consumable,Hard Drive,"Seagate IronWolf ST10000VN0008 10TB 3.5"" SATA HDD 7200 256MB","Seagate IronWolf ST10000VN0008 10TB 3.5"" SATA HDD 7200 256MB",$335.00,2026-04-25 02:16:53,2026-04-25 02:16:53
ST2000DM006,Seagate,Consumable,Hard Drive,"Seagate BarraCuda 2TB 3.5"" SATA 7200 RPM (ST2000DM006)","Seagate BarraCuda 2TB 3.5"" SATA 7200 RPM (ST2000DM006)",,2026-04-25 02:16:53,2026-04-25 02:16:53
ST31500341AS,Seagate,Consumable,Hard Drive,"Seagate Barracuda 7200.11 ST31500341AS 1.5TB 7200 RPM 32MB Cache SATA 3.0Gb/s 3.5"" Internal Hard Drive","Seagate Barracuda 7200.11 ST31500341AS 1.5TB 7200 RPM 32MB Cache SATA 3.0Gb/s 3.5"" Internal Hard Drive",,2026-04-25 02:16:53,2026-04-25 02:16:53
ST380215A,Seagate,Consumable,Hard Drive,Seagate Barracuda 7200.10 80GB ST380215A,Seagate Barracuda 7200.10 80GB ST380215A,$89.00,2026-04-25 02:16:53,2026-04-25 02:16:53
ST6000VN0033,Seagate,Consumable,Hard Drive,"Seagate IronWolf ST6000VN0033 6TB 3.5"" Hard Drive","Seagate IronWolf ST6000VN0033 6TB 3.5"" Hard Drive",$186.99,2026-04-25 02:16:53,2026-04-25 02:16:53
ST380815AS,Seagate,Consumable,Hard Drive,"Seagate Barracuda 7200.10 ST380815AS 80GB 7200 RPM SATA 3.0Gb/s 3.5"" Internal Hard Drive","Seagate Barracuda 7200.10 ST380815AS 80GB 7200 RPM SATA 3.0Gb/s 3.5"" Internal Hard Drive",,2026-04-25 02:16:53,2026-04-25 02:16:53
